customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,churned
d2f0f6e0-fa3c-4b50-97fd-a84f8b4707fe,69,Other,Premium,8.09,54,Asia,Desktop,17.99,PayPal,2,0.15,Romance,1
9d09dcf2-0456-4e2b-903f-b9e4ccb40654,32,Male,Premium,4.11,45,Asia,Laptop,17.99,Credit Card,5,0.09,Action,1
96de19f9-6aa8-493d-af89-56dbf25535c7,22,Male,Standard,17.8,54,North America,Desktop,13.99,Debit Card,1,0.32,Action,1
9f085e5d-c6b2-4ec1-a43f-1307f1f59222,29,Female,Premium,4.53,15,North America,Mobile,17.99,Credit Card,4,0.28,Horror,0
3f0b4a45-5ec6-4a10-a6f0-dfab7d32c292,55,Male,Basic,7.22,3,North America,Tablet,8.99,Gift Card,2,1.8,Romance,0
4875bcbf-cc55-419a-8d9d-cec963f0dc03,39,Male,Standard,4.19,47,Europe,Laptop,13.99,Crypto,2,0.09,Horror,1
c7f1727b-e0a3-4f06-86ba-cc1a3dedfa85,24,Other,Standard,5.81,32,North America,TV,13.99,PayPal,4,0.18,Romance,0
9b1b8058-d053-4a3b-82e3-280336c2e162,20,Other,Basic,5.64,24,Africa,Tablet,8.99,Debit Card,2,0.23,Action,0
8a8873b4-5397-44ca-a433-9a870d6876bc,68,Male,Standard,44.63,53,Oceania,Mobile,13.99,Credit Card,5,0.83,Sci-Fi,0
babe5601-7e34-47ad-bcb1-0ab32ede5cef,20,Male,Standard,7.19,26,North America,TV,13.99,PayPal,4,0.27,Action,0
87d56579-1f8f-477f-a0bf-ab16a504a431,38,Male,Basic,11.77,49,Africa,TV,8.99,Credit Card,5,0.24,Comedy,1
f178d493-4e6d-4769-8e2a-fb17b9e3b217,20,Male,Premium,6.94,45,South America,Mobile,17.99,Credit Card,1,0.15,Comedy,1
135953be-32e3-4fd8-a0ae-8234fdc7a8dc,29,Male,Basic,10.93,59,Asia,Desktop,8.99,Crypto,3,0.18,Drama,1
7f79fa2f-18f5-4f95-8b69-b22fc667f4f4,24,Female,Basic,25.78,8,Europe,Laptop,8.99,Credit Card,3,2.86,Horror,0
6af2ef31-7637-45a5-8a64-201ec7cb3065,34,Female,Basic,18.39,53,Oceania,Laptop,8.99,Debit Card,1,0.34,Action,1
5e0c466c-778c-4fc4-959f-c9c585c28e03,62,Female,Standard,1.12,42,Asia,TV,13.99,Credit Card,1,0.03,Sci-Fi,1
2a8b672e-c40e-4884-a460-33c3a34a315e,31,Other,Basic,5.16,41,Europe,Mobile,8.99,Debit Card,2,0.12,Romance,1
2fe53083-6764-4dc3-bbaa-a88e030e71e2,58,Female,Standard,76.29,5,Europe,Mobile,13.99,Crypto,5,12.72,Sci-Fi,0
e8b7beae-b596-437f-9003-baf5250132d1,22,Male,Premium,7.49,29,Europe,Mobile,17.99,Gift Card,2,0.25,Romance,0
b2ac1325-4f88-49f8-b626-c339c8a839b8,37,Other,Premium,11.15,60,Oceania,Desktop,17.99,PayPal,4,0.18,Documentary,0
10180c1a-d001-46c9-910a-1a232602a1e2,20,Male,Basic,10.81,22,South America,Tablet,8.99,Gift Card,2,0.47,Drama,1
e06fb7ea-7713-4fac-a996-c7ea9349c0f1,38,Male,Premium,4.88,12,North America,Laptop,17.99,Gift Card,1,0.38,Romance,1
99b365a9-075d-4ed6-b3a4-539d4245cd22,54,Other,Standard,2.91,26,Europe,Laptop,13.99,Gift Card,5,0.11,Documentary,1
2a70df84-b707-4ccb-b3ac-56b6ccc32347,26,Female,Premium,7.33,30,Oceania,Laptop,17.99,Gift Card,1,0.24,Sci-Fi,0
d3b99f7e-d0ac-4199-8813-91665f16b3fb,23,Female,Premium,4.03,3,North America,Mobile,17.99,PayPal,5,1.01,Romance,0
3d81d442-7bd1-472e-be6c-87d59a39d2d6,46,Other,Premium,13.15,57,Oceania,Tablet,17.99,Crypto,5,0.23,Action,1
908d1c29-96cd-4d12-9b7b-6f25c85d46ea,49,Other,Premium,5.31,39,Europe,TV,17.99,Credit Card,1,0.13,Comedy,1
e0203e9a-2724-4032-b679-6c33795c4d13,63,Male,Premium,2.96,25,North America,Desktop,17.99,Debit Card,4,0.11,Action,0
e7be6384-c0d8-4762-8490-1242e245f14a,26,Male,Standard,10.42,28,South America,Laptop,13.99,Crypto,1,0.36,Comedy,0
6ed1be2a-984e-4fe7-becc-351b913eb571,31,Other,Basic,7.46,45,Oceania,Mobile,8.99,Credit Card,2,0.16,Action,1
af59c21c-5c00-4051-b1a8-96b84b8c46be,26,Female,Premium,4.78,18,Oceania,Mobile,17.99,Gift Card,4,0.25,Sci-Fi,1
8bfa387d-bfd3-411f-ab70-4754993bc947,57,Male,Premium,14.69,12,Africa,Desktop,17.99,Crypto,5,1.13,Sci-Fi,0
0f372dc7-03c2-4955-88bd-4b78deb7bdc1,44,Female,Basic,55.55,17,Africa,Desktop,8.99,Debit Card,2,3.09,Romance,0
ecf5d19d-4bb9-4dd4-9b1f-1e34cf7b03cf,49,Male,Basic,11.25,9,South America,Mobile,8.99,Debit Card,1,1.12,Action,0
5a434596-ec80-4d47-a472-46587f20a98f,29,Other,Standard,0.53,13,Africa,Desktop,13.99,Debit Card,3,0.04,Action,1
8d11c2a7-db32-4ffa-bd30-00b65f83f249,38,Male,Standard,0.61,9,North America,Mobile,13.99,Credit Card,4,0.06,Documentary,0
6bf1d15a-7ede-4fa1-8ac3-ca10566780ea,70,Other,Basic,13.09,13,Asia,Tablet,8.99,Debit Card,2,0.93,Comedy,0
93460e1b-34b6-4586-8289-48a6f91e18fb,55,Other,Standard,2.59,54,Europe,Desktop,13.99,Gift Card,3,0.05,Sci-Fi,1
45ea1095-e06b-4a1c-a0b7-c3671c9f006a,57,Other,Basic,52.8,0,Europe,Tablet,8.99,PayPal,2,52.8,Sci-Fi,0
2810911b-db9f-4cf9-97c5-5c22d2d60bee,52,Other,Standard,8.61,45,North America,Mobile,13.99,Crypto,3,0.19,Horror,1
02ec2522-2ad3-47c8-862a-0ecbcd44d536,53,Female,Basic,7.84,0,North America,Mobile,8.99,Gift Card,3,7.84,Action,0
88ff87a0-d3a1-4609-9960-d505e81d2507,34,Other,Standard,1.34,28,Africa,Desktop,13.99,Crypto,3,0.05,Documentary,1
d487b07d-0a2d-49c5-81f9-0ca3d4a25069,31,Male,Premium,4.0,10,South America,Mobile,17.99,Debit Card,5,0.36,Comedy,0
44cc0ae8-cb94-4b3f-9d0d-0c24c1a57267,63,Female,Standard,9.75,21,Africa,Tablet,13.99,Debit Card,1,0.44,Horror,0
aaafd476-ccb4-457e-a984-24abae7f34c8,44,Other,Standard,12.56,53,North America,Laptop,13.99,Crypto,3,0.23,Action,1
3e87afc6-292d-4a8b-8399-1a8fe6aad089,59,Female,Standard,23.59,43,North America,Desktop,13.99,Debit Card,1,0.54,Romance,0
6c369c84-7138-451a-98d8-8dd3d2d2b4f2,58,Female,Premium,13.35,18,South America,TV,17.99,Credit Card,5,0.7,Sci-Fi,0
ae7779f6-13a0-43e7-a356-45a7c3965e23,37,Other,Standard,10.84,29,North America,Mobile,13.99,Crypto,4,0.36,Sci-Fi,0
5cd95d80-f5f2-405a-b630-3b517d652c66,36,Other,Basic,8.32,20,Oceania,Laptop,8.99,PayPal,2,0.4,Action,0
ef6d974d-c79d-4fe6-b2e8-a3d375ea37c8,54,Female,Basic,13.25,49,Europe,Mobile,8.99,Debit Card,3,0.27,Action,1
796a5f77-018a-451d-abc9-46948b6456b2,35,Other,Basic,25.11,3,Africa,Mobile,8.99,Crypto,2,6.28,Drama,0
0cacf79a-fce7-458e-b6c4-875c2af22550,23,Other,Standard,7.45,41,Asia,Desktop,13.99,Crypto,3,0.18,Action,1
534f289f-35c5-4314-973b-1b0c9ed473db,23,Male,Basic,4.64,55,Europe,TV,8.99,Credit Card,1,0.08,Documentary,1
01e0e04b-2235-4fb9-8fb9-973653881bd7,56,Male,Basic,7.39,53,South America,Mobile,8.99,Debit Card,1,0.14,Comedy,1
ccde27c7-ce46-4ad9-a8b4-8b2e100c2fa1,53,Male,Standard,3.65,2,Asia,Laptop,13.99,PayPal,4,1.22,Romance,0
72e27837-1995-4843-8284-fadf89a8cfe8,36,Other,Premium,13.38,22,North America,Mobile,17.99,Gift Card,4,0.58,Documentary,0
e16e6ae0-8e67-4b63-80a5-a0f7e8801ed7,49,Female,Basic,6.56,10,Africa,TV,8.99,Debit Card,5,0.6,Comedy,0
df604392-c45e-4f2d-80d5-544300e084e2,41,Other,Basic,4.15,39,Asia,Laptop,8.99,PayPal,5,0.1,Comedy,1
eaafa153-5c55-4d3b-897c-ef6198ece521,52,Female,Premium,2.05,24,Africa,Mobile,17.99,Gift Card,2,0.08,Romance,1
b15d15eb-0dda-409b-90c8-211757521f5d,58,Male,Standard,7.36,18,Oceania,Laptop,13.99,Gift Card,4,0.39,Romance,0
d4d09568-7425-484c-876a-0d23fbd58db7,23,Other,Premium,0.24,23,Asia,Mobile,17.99,PayPal,2,0.01,Horror,1
ec49d8e7-535d-4732-8fd2-f99e64a19a5f,62,Female,Standard,5.47,31,South America,TV,13.99,Debit Card,1,0.17,Sci-Fi,1
88bacbc1-bb05-43ac-a090-35f31e6074d8,70,Male,Standard,29.3,53,Asia,Laptop,13.99,PayPal,3,0.54,Drama,0
f1200806-6780-4b17-b062-50507384f5ce,36,Male,Standard,37.54,54,Europe,TV,13.99,PayPal,2,0.68,Romance,0
f57ae19e-fab1-45e4-9372-c2574a68aa43,22,Male,Premium,18.97,55,North America,Tablet,17.99,Credit Card,2,0.34,Romance,1
a92a788b-ae74-4716-9bea-7eb0b3cef793,55,Male,Standard,22.74,5,Europe,Mobile,13.99,PayPal,3,3.79,Horror,0
4abb2b16-b493-4d53-a738-9475abc94756,64,Female,Premium,31.88,16,Europe,Mobile,17.99,PayPal,4,1.88,Comedy,0
f5194307-2cf2-4d42-a353-6ed0142b7dee,48,Female,Premium,16.1,20,South America,Mobile,17.99,Gift Card,4,0.77,Romance,0
23dbe855-88b7-49e6-8afd-c87e6e7a3789,65,Female,Premium,6.18,36,Europe,Laptop,17.99,Crypto,3,0.17,Drama,1
bbe915c1-0aba-4b41-befd-ddb68cdd7b58,63,Other,Premium,15.02,11,North America,TV,17.99,PayPal,2,1.25,Comedy,0
1e89c820-f686-4a32-aeab-924d79f6d288,28,Male,Standard,3.57,60,North America,Mobile,13.99,Crypto,4,0.06,Horror,1
759ff976-7636-4958-8a91-acb48aa80dfe,49,Female,Basic,9.81,39,Oceania,TV,8.99,PayPal,5,0.25,Sci-Fi,1
0066a45e-d10f-4519-9e4a-15e32388ad00,60,Female,Standard,1.85,28,Africa,Mobile,13.99,PayPal,3,0.06,Comedy,1
79ffa97f-3b33-4795-9d8b-98cb819d9a5c,20,Female,Premium,60.37,8,Asia,Laptop,17.99,Debit Card,3,6.71,Sci-Fi,0
84bb4a72-f675-48ba-a3d6-aa4b8c828fe6,58,Male,Premium,2.11,23,Africa,TV,17.99,Debit Card,3,0.09,Documentary,1
910f20e5-3307-4e9f-928d-bf6b69fbc430,25,Female,Premium,50.94,28,Africa,Mobile,17.99,Debit Card,4,1.76,Drama,0
d6c4c6fc-d6ac-4f13-9518-103cc3cd52c6,33,Other,Premium,6.35,30,Asia,Tablet,17.99,Credit Card,5,0.2,Sci-Fi,0
a893ce7f-c8bc-427a-b89d-206a94d5a33a,63,Female,Basic,2.95,41,South America,Laptop,8.99,PayPal,2,0.07,Romance,1
e0907dc5-05e8-4469-822f-a363ed76009f,44,Other,Premium,7.91,7,South America,Mobile,17.99,Debit Card,1,0.99,Documentary,0
8bd100a3-8559-404b-bdd6-ddaa029b6c70,59,Other,Standard,3.7,22,Europe,Tablet,13.99,Gift Card,3,0.16,Comedy,1
9c9bcf2e-647a-4b9f-a950-dbec36feafd2,50,Male,Basic,20.96,40,South America,TV,8.99,Crypto,2,0.51,Sci-Fi,0
fb73a240-4dd9-4168-adfa-cd33c41b23a3,45,Male,Standard,13.11,8,Asia,Laptop,13.99,Gift Card,1,1.46,Sci-Fi,0
727a57d8-56dd-4b96-8e01-c0841ed37406,28,Other,Basic,14.14,16,South America,Mobile,8.99,Gift Card,3,0.83,Drama,0
590d4fc0-17ef-42af-aa91-778aa0d317d6,67,Female,Standard,5.78,47,Africa,Desktop,13.99,Debit Card,3,0.12,Action,1
9ffd0956-8b70-4483-ac93-63f2e5e101cc,21,Other,Standard,17.63,28,South America,Laptop,13.99,Credit Card,1,0.61,Documentary,0
b585c7c3-46df-4c32-95eb-12551b1bb2d8,53,Male,Basic,15.01,25,Asia,Tablet,8.99,Debit Card,2,0.58,Romance,0
0691d9e7-92de-4dc5-ae11-64824edbf9e0,67,Other,Premium,53.67,47,Africa,Laptop,17.99,PayPal,2,1.12,Romance,0
8f8e95b6-5be4-47ed-a018-6976631fbe71,44,Male,Basic,6.67,25,Africa,Tablet,8.99,Crypto,5,0.26,Drama,0
4e265c34-103a-4dbb-9553-76c9aa47e946,56,Other,Standard,1.89,13,Africa,Mobile,13.99,Crypto,2,0.13,Action,1
003a0b79-bbe0-4fc3-a472-6f41163304f6,38,Female,Premium,34.08,1,North America,Laptop,17.99,Credit Card,4,17.04,Drama,0
6dce1b4d-a8d3-4f5a-94dc-b0fe742371df,34,Male,Standard,22.28,51,South America,Mobile,13.99,PayPal,1,0.43,Drama,0
4c9eda19-2bb3-43e7-8e1c-0a0ff9357bd4,56,Male,Basic,8.25,27,Asia,TV,8.99,Debit Card,3,0.29,Comedy,0
fea2691a-fc62-4a68-b155-bd95ecf587de,21,Male,Basic,5.1,53,Europe,Tablet,8.99,PayPal,3,0.09,Documentary,1
4b488ecd-4021-414b-9e79-052a51e982e6,65,Other,Premium,16.68,9,Asia,Mobile,17.99,Debit Card,2,1.67,Romance,0
0f125ed8-866a-4f58-acd3-f981c2d910c4,50,Other,Basic,29.04,48,South America,TV,8.99,Credit Card,4,0.59,Romance,0
46621af8-c4ca-4079-87d7-a8b68c9461b3,43,Female,Premium,16.6,17,North America,Laptop,17.99,Gift Card,3,0.92,Drama,0
89931699-5ba5-434a-8dca-32e18d7dbd4b,19,Female,Standard,8.54,6,Africa,TV,13.99,Credit Card,3,1.22,Romance,0
0c341383-e13c-495a-97e6-9da049fa458e,27,Male,Premium,11.44,54,South America,Laptop,17.99,Crypto,3,0.21,Horror,1
7e0c2384-0d8b-4ba9-9ff0-698bbd61512d,64,Male,Standard,46.62,48,Asia,Laptop,13.99,PayPal,3,0.95,Horror,0
5c0b46c2-c510-45ff-98bb-beb686d84154,19,Female,Standard,24.66,27,North America,Desktop,13.99,Crypto,2,0.88,Horror,0
fb137217-22e7-4472-9f24-c3e1982c0bbd,46,Male,Standard,2.98,51,South America,Laptop,13.99,Credit Card,1,0.06,Action,1
71c014eb-50d0-488e-9f41-b4db638f20be,54,Other,Standard,4.69,6,South America,Laptop,13.99,Gift Card,5,0.67,Documentary,0
b13b45b8-9130-4222-aced-db116c542c50,36,Male,Premium,7.25,36,Oceania,Tablet,17.99,Credit Card,5,0.2,Comedy,0
9127fd59-f25d-4b74-a710-7f60b1804252,29,Male,Premium,1.61,59,North America,Desktop,17.99,Credit Card,2,0.03,Horror,1
9b84c381-8a4e-425e-82d6-e4574ce7eaef,63,Female,Premium,26.19,34,Africa,Laptop,17.99,Crypto,1,0.75,Sci-Fi,0
18be905c-203f-4de2-8e78-ef10061fc57f,55,Other,Basic,24.58,18,Asia,Desktop,8.99,Debit Card,1,1.29,Documentary,0
8710f794-e3ec-4fd0-b4aa-f9feff298048,26,Other,Standard,18.76,34,Europe,Tablet,13.99,Credit Card,2,0.54,Romance,0
fefecab1-579c-48fa-8803-253dfbdf42d5,34,Male,Standard,2.89,36,North America,TV,13.99,Debit Card,3,0.08,Sci-Fi,1
4cbbe2c6-93a6-4f4a-8a58-cb0568992128,22,Male,Premium,14.69,12,Asia,Desktop,17.99,PayPal,1,1.13,Romance,0
3fb95ed2-0c85-4197-9463-622b3ca9a90c,42,Male,Premium,3.39,30,South America,Mobile,17.99,Debit Card,5,0.11,Drama,0
376b1e05-d9f2-4a64-a5f9-7817933d9c19,18,Other,Premium,7.93,60,Oceania,Mobile,17.99,Debit Card,4,0.13,Documentary,0
97e6a461-5a39-4cd6-8459-95562f279693,38,Male,Basic,5.46,5,Oceania,TV,8.99,Gift Card,2,0.91,Horror,0
aee0bad7-f0d3-4485-af23-b9e4dfa52fd4,19,Female,Standard,12.01,0,Africa,TV,13.99,Crypto,3,12.01,Documentary,0
ee8b1fc7-9123-4e95-9df9-8bcb4c58bbb8,53,Female,Premium,3.41,50,Oceania,Laptop,17.99,Debit Card,1,0.07,Romance,1
fb521689-6488-481f-b8eb-bacbf056f385,29,Male,Standard,11.42,16,North America,TV,13.99,PayPal,5,0.67,Comedy,0
275285d4-3473-42ef-9539-36f58642ca2d,62,Male,Premium,5.94,16,Europe,TV,17.99,Credit Card,4,0.35,Documentary,0
2ef8917f-008f-4cda-ac07-1c700c111afd,24,Other,Basic,3.02,21,Asia,Tablet,8.99,Gift Card,5,0.14,Comedy,1
cb5d5d80-7f94-421c-a76a-fb560beeb1ba,43,Other,Standard,77.57,6,South America,Mobile,13.99,Credit Card,4,11.08,Comedy,0
13169809-d529-496b-a4f8-1d470a744300,22,Other,Standard,2.12,58,Europe,Mobile,13.99,Gift Card,1,0.04,Action,1
bb04c7d9-f77a-4793-b984-e9d20d7cecb2,51,Male,Standard,38.31,4,Africa,TV,13.99,Crypto,5,7.66,Action,0
85c2635d-3904-4955-b4fe-1467211e58d9,48,Female,Premium,55.75,22,Oceania,Desktop,17.99,Debit Card,1,2.42,Comedy,0
7d44b140-388b-45e7-90be-3989f2c186ef,24,Other,Basic,15.34,43,Europe,Desktop,8.99,Crypto,3,0.35,Comedy,1
d2a0a7b8-a6c8-47cc-832f-000b87721bca,65,Female,Basic,20.0,26,North America,TV,8.99,PayPal,4,0.74,Action,0
1241fd90-c3c5-4a10-a69b-708ba8b4633e,56,Male,Premium,8.36,58,North America,Mobile,17.99,Gift Card,2,0.14,Horror,1
d5494de3-5422-4437-a937-9e9fc1673b23,58,Male,Premium,26.15,53,South America,Desktop,17.99,Credit Card,1,0.48,Romance,0
095b2666-34f3-42ba-aaa6-f9512b8d30cc,49,Female,Basic,7.69,2,Africa,Mobile,8.99,Gift Card,1,2.56,Comedy,0
7c88ae82-dad4-4bb3-8e01-e587c43395ab,38,Other,Standard,3.39,35,South America,Desktop,13.99,Debit Card,1,0.09,Drama,1
2986574c-65fa-40e8-ae90-3c745b045804,42,Other,Basic,2.6,50,South America,Laptop,8.99,Credit Card,4,0.05,Romance,1
eb1715dc-8db7-4781-a6fd-027e5f6bb5ac,20,Other,Premium,1.78,34,Asia,Desktop,17.99,Credit Card,5,0.05,Action,1
6be63f37-9c93-4781-b9d3-ee6e4170a2c5,50,Female,Basic,6.01,43,Asia,Desktop,8.99,Crypto,1,0.14,Sci-Fi,1
1386123c-5f7c-459e-ae51-08ae5fbe47bb,63,Male,Premium,1.43,57,Asia,TV,17.99,Gift Card,5,0.02,Comedy,1
9a31ef57-a971-484e-a186-29ed435f5442,40,Female,Basic,15.45,58,North America,Laptop,8.99,PayPal,2,0.26,Comedy,1
b1bc1db4-b670-44f7-a229-9ef130b67a3c,27,Other,Basic,6.89,6,Europe,Tablet,8.99,Credit Card,5,0.98,Documentary,0
9c2bece6-8c3e-409b-bf83-40e0508a45cc,47,Male,Premium,9.82,55,North America,Mobile,17.99,Debit Card,5,0.18,Drama,0
43711252-d3df-41aa-98bf-b17bd33ad95e,23,Other,Standard,39.63,20,Asia,Tablet,13.99,Credit Card,3,1.89,Sci-Fi,0
15bf4f39-0a66-4d87-a298-8f53c4e0f27d,35,Male,Standard,16.34,39,Asia,Desktop,13.99,Gift Card,2,0.41,Documentary,1
92a658bc-f2c1-4f19-ba0a-5f8627195a23,38,Female,Standard,3.79,32,Africa,Tablet,13.99,Crypto,3,0.11,Drama,1
985405ca-0c9a-41bb-b747-4c142f3e339a,46,Female,Basic,35.85,39,Asia,Tablet,8.99,Credit Card,1,0.9,Sci-Fi,0
eeecc979-d06f-4951-a2cd-655a554aeab5,18,Female,Premium,22.0,15,Europe,Laptop,17.99,Debit Card,5,1.38,Sci-Fi,0
5c619083-1760-4a87-a00a-3ca15ffccf0c,21,Male,Premium,1.83,21,North America,TV,17.99,Gift Card,1,0.08,Comedy,1
a8a06958-f065-4125-ad8c-1d43312e8635,40,Male,Premium,0.88,1,Europe,Mobile,17.99,Credit Card,2,0.44,Sci-Fi,0
0b029466-21a8-4aa2-a32d-7957bc97dd15,18,Female,Basic,18.12,2,North America,Tablet,8.99,Debit Card,1,6.04,Horror,0
1a417fbf-866c-4ff1-af44-13e90cbbb9db,57,Female,Basic,1.76,10,North America,Tablet,8.99,Credit Card,4,0.16,Comedy,1
b21933f8-6d51-47a5-8cc3-800b518ebd77,46,Male,Standard,14.29,35,South America,Desktop,13.99,Debit Card,5,0.4,Sci-Fi,0
d25fa337-92ae-40f9-a2ab-8c6bc5cdf6ae,40,Other,Premium,2.78,12,North America,Laptop,17.99,PayPal,2,0.21,Drama,1
49261e9e-fdd0-48df-87f7-3eab7d66fa81,18,Other,Standard,3.54,45,Oceania,Mobile,13.99,Debit Card,5,0.08,Horror,1
30bc483c-87d9-4a9a-9863-6eb5c6bdcb66,18,Female,Basic,5.64,44,Europe,Tablet,8.99,Gift Card,4,0.13,Horror,1
546af1fb-d39f-4610-8236-c4cd162d3c0c,44,Other,Premium,46.8,46,Oceania,Mobile,17.99,Crypto,4,1.0,Romance,0
f898a1fd-293e-40b3-9a40-e21de4828852,62,Female,Premium,25.53,51,Oceania,Laptop,17.99,PayPal,3,0.49,Action,0
7ae75372-d52c-4b9f-81db-187b5df11b8f,37,Female,Premium,7.79,55,Asia,Desktop,17.99,Debit Card,2,0.14,Documentary,1
7c517774-77b3-4c4c-acb6-8d338fcb3a6f,48,Other,Basic,21.91,52,North America,Desktop,8.99,Gift Card,5,0.41,Comedy,1
d7f8474a-aa5c-452d-b85d-c86132f7e5c0,27,Female,Basic,5.3,1,Africa,Mobile,8.99,PayPal,2,2.65,Documentary,0
746cea20-f12a-4b78-900d-fe19b5eaf91d,35,Male,Standard,25.08,2,Oceania,TV,13.99,Crypto,5,8.36,Action,0
591e2d65-1b87-48ff-8e68-93917868cd24,61,Male,Premium,13.17,40,Oceania,TV,17.99,Crypto,3,0.32,Horror,1
e2f70790-f0ed-4ad8-8985-bc89def534a9,29,Other,Basic,12.54,26,North America,Tablet,8.99,Debit Card,2,0.46,Sci-Fi,0
b81c0235-959b-4e73-af06-1a55896f1693,54,Female,Standard,11.79,39,Asia,Laptop,13.99,Debit Card,2,0.29,Documentary,1
6a427566-52a2-4932-9486-979c1bc514d8,51,Other,Premium,7.64,13,Africa,Laptop,17.99,Gift Card,2,0.55,Romance,0
af35351d-11cc-4c32-8b3c-6d477cb05b19,55,Male,Premium,0.42,29,Oceania,Tablet,17.99,PayPal,2,0.01,Documentary,1
f33d248f-0bb4-4189-919e-61f1a239d69e,38,Male,Premium,2.24,58,Africa,Laptop,17.99,Debit Card,4,0.04,Documentary,1
7c1dfa22-78a1-4be1-a9c9-929801f14b1c,47,Other,Standard,1.59,34,Oceania,Mobile,13.99,Gift Card,1,0.05,Comedy,1
daddb68f-42a4-46d6-aa0a-39a8dec340f8,34,Female,Basic,7.71,32,Europe,Tablet,8.99,Credit Card,5,0.23,Action,1
2c4930a3-789b-4ed5-8f39-e8c64a740269,21,Other,Standard,61.8,41,Europe,Laptop,13.99,PayPal,3,1.47,Drama,0
4524dbd8-5791-42d4-b071-f52c41ee1c6e,27,Female,Basic,0.03,2,Africa,Mobile,8.99,Debit Card,3,0.01,Drama,1
886ecf0d-e049-42b3-bb10-c2e7993a5682,53,Male,Basic,6.45,6,South America,Mobile,8.99,Credit Card,5,0.92,Documentary,0
4cb69e88-ac09-4383-b583-af8ac1ed8aa7,52,Other,Premium,11.5,53,Europe,TV,17.99,Crypto,5,0.21,Documentary,1
24be0465-3bee-4952-bc5b-8b0227a6baaa,18,Female,Basic,47.29,23,Asia,TV,8.99,PayPal,3,1.97,Romance,0
f4d7fadf-5c3b-41d9-b4fb-f6df2bfaaa2d,57,Other,Premium,8.62,40,Africa,Desktop,17.99,PayPal,2,0.21,Romance,1
4e354ac7-0a8e-4e95-bea1-a9075202ef61,20,Female,Premium,20.62,13,Asia,TV,17.99,Debit Card,4,1.47,Sci-Fi,0
a7bcd2d8-77b6-48b7-ba44-4a1939df29fb,36,Male,Standard,15.05,37,Africa,Desktop,13.99,Crypto,2,0.4,Romance,1
19f96bab-f769-4ade-9add-63dd0769e499,55,Male,Basic,0.12,22,South America,Tablet,8.99,Debit Card,4,0.01,Comedy,1
4acacbc6-042b-4dce-aae2-1a5c6d52ce20,18,Male,Premium,1.61,29,Asia,Mobile,17.99,PayPal,1,0.05,Drama,1
18886a51-c0a1-4984-90d4-d4a65e31e03b,32,Female,Basic,17.67,14,Asia,TV,8.99,PayPal,4,1.18,Romance,0
f80d6eaf-dae4-43ce-8c83-bd1c6ae38c81,39,Other,Premium,22.35,36,Asia,TV,17.99,Gift Card,5,0.6,Romance,0
c9246e8b-545b-4719-88f1-ee69be75e652,39,Female,Standard,2.76,1,South America,Mobile,13.99,PayPal,3,1.38,Documentary,0
1de748fc-27f6-4d04-95b1-43185506ff98,32,Male,Premium,13.09,51,North America,Tablet,17.99,Crypto,2,0.25,Action,1
10fb9dda-dcb6-4f56-a21a-48efd69b6947,52,Female,Standard,13.19,18,Asia,Desktop,13.99,Credit Card,5,0.69,Comedy,0
82f9b433-0df6-4474-97b9-c478f3d5d7c8,24,Other,Basic,2.42,24,Africa,Tablet,8.99,PayPal,3,0.1,Horror,1
214cb42c-b964-4040-9c71-0251fb9a4a1e,43,Male,Standard,5.61,41,Europe,Tablet,13.99,PayPal,1,0.13,Horror,1
c1d1ae44-0bc9-49ee-b2ae-e2d6fb2bf599,58,Female,Standard,2.51,31,North America,Desktop,13.99,PayPal,5,0.08,Drama,1
4b4467e7-7863-4358-8c3e-2b5f347a1dfc,36,Female,Standard,3.16,23,Oceania,Tablet,13.99,Crypto,5,0.13,Comedy,1
2723dca3-d1e9-4198-829f-f9ed1fb396b4,18,Male,Premium,28.08,11,Oceania,Laptop,17.99,Gift Card,2,2.34,Romance,0
7b5ec85e-2ca0-4c16-a1d2-daa5e187fc5c,23,Other,Premium,5.56,53,Europe,Laptop,17.99,Credit Card,1,0.1,Romance,1
23983a3b-9ddb-44ee-b02d-7128ffc31a36,56,Other,Premium,9.96,51,Oceania,Tablet,17.99,Gift Card,3,0.19,Drama,1
79b69ab0-31aa-48b1-a4bb-2987db4fa802,33,Female,Standard,6.15,13,North America,Tablet,13.99,Gift Card,5,0.44,Horror,0
f53aabeb-9951-48d4-a47c-ee92be30b9ef,62,Female,Premium,3.99,25,South America,TV,17.99,Crypto,5,0.15,Documentary,1
bfe8f1a3-00d5-436f-b79a-553651c553f7,57,Male,Standard,14.87,46,North America,Tablet,13.99,Debit Card,4,0.32,Romance,0
a6a0e427-fde3-4051-bced-8486d4bd1883,40,Male,Standard,9.61,39,Oceania,Desktop,13.99,Debit Card,2,0.24,Documentary,1
3a68905f-037f-48eb-97b0-7e8c5a6f9c5a,36,Male,Premium,3.28,15,South America,Tablet,17.99,PayPal,3,0.2,Horror,1
1afd1afc-9a16-4a59-9391-b5165327d402,69,Male,Basic,21.53,7,North America,Laptop,8.99,Crypto,3,2.69,Comedy,0
9bc6420a-4fe7-4bda-97db-6689849cc101,65,Other,Premium,9.71,47,Africa,Desktop,17.99,PayPal,4,0.2,Documentary,0
